RANDOM,ONO_2M_TSUNAMI_AREA,7:30,1,375,EXIT_NIGECHIZU
RANDOM,KATSURA_2M_TSUNAMI_AREA,7:30,1,955,EXIT_NIGECHIZU
RANDOM,MURYOJI_2M_TSUNAMI_AREA,7:30,1,771,EXIT_NIGECHIZU
RANDOM,TOMIZU_2M_TSUNAMI_AREA,7:30,1,182,EXIT_NIGECHIZU
RANDOM,UNEDANAKA_2M_TSUNAMI_AREA,7:30,1,454,EXIT_NIGECHIZU
RANDOM,UNEDANISHI_2M_TSUNAMI_AREA,7:30,1,966,EXIT_NIGECHIZU
RANDOM,JICHU_2M_TSUNAMI_AREA,7:30,1,270,EXIT_NIGECHIZU
RANDOM,KANAIWAHIGASHI_2M_TSUNAMI_AREA,7:30,1,1325,EXIT_NIGECHIZU
RANDOM,KANAIWAHON_2M_TSUNAMI_AREA,7:30,1,483,EXIT_NIGECHIZU
