53395546222   3.048
53395547111   3.090
53395547112   3.143
53395547121   3.264
53395547122   2.700
53395547211   2.527
53395547212   3.213
53395547221   3.712
53395547222   3.875
53395548111   3.775
53395548112   3.554
53395548121   3.285
53395548122   3.776
53395534343   0.188
53395534344   0.358
53395534433   0.705
53395534434   0.599
53395534443   0.627
53395534444   0.646
53395535333   0.581
53395535334   0.542
53395535343   0.410
53395535344   0.629
53395535433   0.639
53395535434   1.000
53395535443   0.749
53395535444   0.250
53395536333   0.698
53395536334   1.324
53395536343   1.587
53395536344   1.457
53395536433   1.207
53395536434   3.014
53395536443   2.555
53395536444   2.615
53395537333   2.458
53395537334   1.661
53395537433   1.592
53395537434   2.448
53395537443   3.195
53395537444   2.988
53395538333   2.930
53395538334   3.099
53395538343   3.259
53395538344   3.393
53395538433   3.411
53395538434   3.548
53395539333   4.352
53395534341   0.052
53395534342   0.182
53395534431   0.365
53395534432   0.621
53395534441   0.689
53395534442   0.881
53395535331   0.868
53395535332   0.631
53395535341   0.524
53395535342   0.321
53395535432   0.867
53395535441   0.837
53395535442   0.790
53395536331   0.386
53395536332   1.583
53395536341   1.662
53395536342   1.240
53395536431   2.658
53395536432   1.814
53395536441   1.600
53395536442   1.208
53395537432   1.932
53395537441   2.449
53395537442   2.482
53395538331   3.247
53395538332   3.416
53395538341   3.239
53395538342   3.245
53395538431   3.268
53395538432   3.362
53395538441   3.760
53395538442   4.190
53395539331   3.971
53395534414   0.260
53395534423   0.088
53395534424   0.423
53395535313   0.522
53395535323   0.276
53395535324   0.383
53395535413   0.526
53395535423   0.542
53395535424   1.075
53395536313   1.140
53395536314   1.011
53395536323   0.634
53395536324   2.602
53395536413   1.788
53395536414   0.882
53395537423   2.053
53395537424   2.615
53395538313   3.398
53395538314   3.814
53395538323   3.045
53395538324   3.088
53395538413   2.998
53395538414   3.155
53395538423   3.872
53395538424   4.219
53395539313   3.448
53395539314   2.322
53395535311   0.270
53395535312   0.263
53395535321   0.393
53395535322   0.612
53395535411   1.232
53395535412   1.145
53395535421   1.293
53395535422   0.737
53395536311   0.689
53395536312   0.367
53395536321   1.802
53395536322   1.672
53395537412   0.314
53395537421   1.815
53395537422   2.345
53395538311   3.145
53395538312   3.425
53395538321   3.063
53395538322   2.827
53395538411   2.788
53395538412   3.011
53395538421   4.050
53395538422   4.616
53395539311   4.364
53395539312   3.261
53395534244   0.012
53395535134   0.113
53395535143   0.381
53395535144   0.426
53395535233   1.080
53395535234   1.448
53395535243   1.651
53395535244   0.535
53395536133   0.693
53395536134   0.692
53395536143   0.933
53395537234   0.022
53395537243   1.114
53395537244   1.810
53395538133   2.335
53395538134   2.898
53395538143   2.878
53395538144   2.697
53395538233   2.571
53395538234   2.864
53395538243   3.625
53395538244   4.582
53395539133   5.009
53395539134   4.446
53395539143   4.773
53395535132   0.012
53395535141   0.188
53395535142   0.062
53395535241   0.438
53395537242   1.354
53395538131   2.038
53395538132   2.587
53395538141   2.682
53395538142   2.652
53395538231   2.573
53395538232   2.835
53395538241   3.499
53395538242   3.976
53395539131   4.665
53395539132   5.134
53395539141   4.844
53395537224   1.128
53395538113   1.618
53395538114   2.545
53395538123   2.648
53395538124   2.627
53395538213   2.858
53395538214   3.277
53395538223   3.873
53395538224   4.312
53395539113   4.221
53395539114   5.131
53395539123   5.061
53395539124   0.862
53395537222   0.720
53395538111   1.213
53395538112   2.070
53395538121   2.553
53395538122   2.879
53395538211   3.107
53395538212   3.821
53395538221   3.998
53395538222   4.457
53395539111   4.477
53395539112   4.897
53395539121   4.098
53395539122   1.222
53395527444   0.438
53395528333   1.118
53395528334   1.664
53395528343   2.695
53395528344   2.975
53395528433   3.167
53395528434   3.542
53395528443   3.730
53395528444   4.049
53395529333   4.260
53395529334   4.793
53395529343   4.226
53395529344   1.878
53395529433   1.308
53395527442   0.022
53395528331   0.913
53395528332   1.775
53395528341   2.561
53395528342   2.871
53395528431   2.842
53395528432   2.897
53395528441   3.246
53395528442   3.717
53395529331   3.730
53395529332   4.684
53395529341   0.850
53395529342   1.850
53395529431   1.003
53395528313   0.714
53395528314   1.651
53395528323   2.004
53395528324   2.381
53395528413   2.851
53395528414   2.928
53395528423   3.137
53395528424   3.741
53395529313   3.806
53395529314   3.360
53395529323   1.001
53395529324   1.858
53395529413   1.129
53395529414   1.331
53395528311   0.762
53395528312   1.224
53395528321   1.478
53395528322   2.042
53395528411   2.777
53395528412   2.996
53395528421   3.356
53395528422   3.586
53395529311   3.274
53395529312   0.625
53395529321   0.960
53395529322   1.746
53395529411   1.769
53395529412   2.120
53395528133   0.311
53395528134   0.972
53395528143   1.523
53395528144   2.654
53395528233   3.412
53395528234   3.561
53395528243   3.779
53395528244   3.817
53395529133   3.035
53395529134   0.229
53395529143   1.319
53395529144   1.305
53395529233   1.471
53395529234   2.109
53395529243   2.205
53395528132   0.557
53395528141   1.503
53395528142   3.041
53395528231   3.509
53395528232   3.355
53395528241   3.781
53395528242   3.745
53395529131   2.465
53395529132   0.072
53395529141   1.285
53395529142   1.020
53395529231   0.852
53395529232   1.468
53395529241   1.496
53395529242   1.567
53395620131   1.333
53395528114   0.287
53395528123   1.723
53395528124   2.891
53395528213   3.596
53395528214   3.459
53395528223   3.471
53395528224   3.751
53395529113   2.915
53395529114   0.333
53395529123   0.806
53395529124   0.895
53395529213   0.650
53395529214   1.337
53395529223   1.287
53395529224   1.396
53395620113   1.046
53395620114   1.015
53395528121   1.485
53395528122   2.661
53395528211   3.625
53395528212   3.815
53395528221   3.664
53395528222   3.898
53395529111   3.250
53395529112   2.106
53395529121   0.276
53395529122   0.226
53395529211   0.219
53395529212   1.097
53395529221   1.010
53395529222   1.364
53395620111   0.489
53395620112   0.801
53395620121   0.940
53395518343   0.949
53395518344   2.031
53395518433   2.873
53395518434   3.631
53395518443   3.324
53395518444   2.573
53395519333   3.344
53395519334   3.072
53395519343   3.134
53395519344   2.469
53395519434   0.763
53395519443   1.027
53395519444   1.183
53395610333   0.293
53395610334   0.131
53395610343   0.432
53395610344   0.228
53395610433   0.032
53395518341   0.159
53395518342   1.396
53395518431   2.075
53395518432   2.840
53395518441   3.109
53395518442   2.573
53395519331   3.334
53395519332   3.061
53395519341   2.891
53395519342   2.182
53395519431   1.231
53395519432   3.257
53395519441   0.453
53395519442   0.701
53395610331   0.354
53395610341   0.180
53395518324   1.007
53395518413   1.575
53395518414   2.278
53395518423   2.848
53395518424   3.143
53395519313   3.324
53395519314   3.015
53395519323   2.707
53395519324   2.115
53395519413   1.714
53395519414   2.096
53395519423   2.934
53395519424   3.581
53395610313   2.676
53395610314   2.413
53395610323   2.071
53395610324   2.841
53395610413   1.321
53395518322   0.743
53395518411   1.254
53395518412   1.846
53395518421   1.946
53395518422   2.608
53395519311   3.017
53395519312   3.126
53395519321   2.601
53395519322   2.026
53395519411   2.547
53395519412   3.158
53395519421   3.296
53395519422   3.140
53395610311   2.265
53395610312   2.263
53395610321   1.521
53395610322   1.840
53395610411   0.869
53395610412   1.557
53395518144   0.103
53395518233   0.968
53395518234   1.732
53395518243   1.103
53395518244   1.833
53395519133   2.930
53395519134   3.017
53395519143   2.253
53395519144   1.950
53395519233   2.439
53395519234   2.947
53395519243   3.622
53395519244   3.416
53395610133   3.182
53395610134   2.110
53395610143   1.388
53395610144   1.227
53395610233   1.237
53395610234   1.617
53395518231   0.669
53395518232   1.349
53395518241   1.182
53395518242   1.541
53395519131   3.009
53395519132   3.018
53395519141   2.218
53395519142   1.835
53395519231   1.806
53395519232   2.774
53395519241   3.355
53395519242   3.390
53395610131   3.138
53395610132   3.086
53395610141   2.536
53395610142   2.436
53395610231   1.737
53395610232   2.547
53395518214   1.183
53395518223   1.376
53395518224   1.579
53395519113   2.830
53395519114   2.841
53395519123   1.885
53395519124   1.076
53395519213   0.997
53395519214   2.418
53395519223   2.953
53395519224   3.171
53395610113   3.032
53395610114   3.313
53395610123   3.395
53395610124   2.995
53395610213   2.906
53395518212   0.813
53395518221   1.116
53395518222   1.669
53395519111   2.630
53395519112   2.641
53395519121   1.781
53395519122   0.873
53395519211   1.073
53395519212   2.392
53395519221   2.880
53395519222   3.080
53395610111   3.053
53395610112   3.339
53395610121   3.623
53395610122   3.365
53395508443   0.603
53395508444   1.342
53395509333   2.104
53395509334   2.142
53395509343   1.766
53395509344   1.003
53395509433   0.939
53395509434   2.333
53395509443   2.671
53395509444   2.872
53395600333   3.119
53395600334   3.082
53395600343   2.710
53395508441   0.138
53395508442   1.368
53395509331   2.178
53395509332   2.070
53395509341   1.615
53395509342   1.065
53395509431   1.288
53395509432   2.455
53395509441   2.951
53395509442   3.129
53395600331   2.802
53395600332   2.532
53395508424   0.950
53395509313   1.895
53395509314   2.081
53395509323   2.103
53395509324   2.239
53395509413   2.230
53395509414   2.660
53395509423   3.019
53395509424   3.227
53395600313   2.874
53395508422   0.272
53395509311   1.537
53395509312   1.861
53395509321   2.017
53395509322   2.167
53395509411   2.496
53395509412   2.560
53395509421   2.925
53395509422   3.240
53395600311   2.354
53395509133   0.629
53395509134   1.506
53395509143   1.613
53395509144   1.617
53395509233   2.285
53395509234   2.269
53395509243   1.876
53395509244   2.238
53395600133   2.366
53395600134   1.532
53395509131   0.086
53395509132   0.854
53395509141   1.112
53395509142   1.485
53395509231   1.830
53395509232   1.784
53395509241   1.454
53395509242   1.761
53395600131   2.282
53395600132   1.827
53395600141   1.267
53395600142   1.599
53395600231   2.095
53395509123   0.404
53395509124   0.839
53395509213   0.973
53395509214   1.412
53395509223   1.315
53395509224   2.030
53395600113   2.569
53395600114   2.621
53395600123   2.003
53395600124   0.819
53395600213   0.706
53395600214   0.774
53395600223   0.968
53395600224   0.473
53395509122   0.154
53395509211   0.945
53395509212   1.562
53395509221   1.789
53395509222   2.669
53395600111   3.030
53395600112   3.101
53395600121   2.668
53395600122   1.829
53395600211   1.980
53395600212   2.052
53395600221   1.843
53395601121   0.741
53395601122   1.114
53395601211   1.219
53395601212   1.590
53395601221   1.616
53394599344   0.058
53394599433   1.486
53394599434   1.453
53394599443   2.158
53394599444   2.778
53394690333   2.781
53394690334   2.793
53394690343   2.497
53394690344   1.941
53394690433   1.985
53394690434   2.338
53394690443   2.450
53394690444   2.127
53394691333   2.057
53394691334   1.345
53394691343   1.238
53394691344   1.539
53394691433   1.359
53394691434   1.133
53394691443   1.194
53394691444   0.982
53394692333   0.996
53394692334   1.233
53394692343   0.782
53394692344   0.204
53394692433   1.004
53394692434   0.575
53394692443   0.288
53394692444   0.030
53394693333   0.075
53394599431   0.731
53394599432   1.214
53394599441   2.348
53394599442   2.673
53394690331   2.523
53394690332   2.575
53394690341   2.373
53394690342   1.934
53394690431   1.893
53394690432   2.335
53394690441   2.441
53394690442   2.563
53394691331   2.193
53394691332   1.589
53394691341   1.760
53394691342   2.489
53394691431   2.516
53394691432   2.266
53394691441   2.486
53394691442   1.819
53394692331   0.072
53394692332   0.918
53394692341   0.651
53394692342   0.116
53394692431   1.604
53394692432   1.699
53394692441   1.517
53394692442   1.258
53394693331   1.012
53394693332   0.442
53394693341   0.107
53394599414   0.926
53394599423   2.406
53394599424   2.451
53394690313   2.220
53394690314   2.165
53394690323   2.177
53394690324   1.912
53394690413   1.987
53394690414   2.240
53394690423   2.087
53394690424   1.971
53394691313   1.802
53394691314   1.885
53394691323   2.534
53394691324   2.699
53394691413   2.702
53394691414   2.741
53394691423   2.334
53394691424   2.173
53394692314   0.286
53394692323   0.656
53394692324   1.028
53394692413   1.790
53394692414   1.703
53394692423   1.332
53394692424   1.115
53394693313   1.462
53394693314   1.811
53394693323   1.373
53394693324   0.072
53394693413   0.104
53394599421   1.718
53394599422   2.101
53394690311   1.807
53394690312   1.749
53394690321   1.774
53394690322   1.673
53394690411   2.161
53394690412   2.233
53394690421   1.991
53394690422   1.622
53394691311   1.454
53394691312   1.725
53394691321   2.455
53394691322   2.515
53394691411   2.806
53394691412   2.661
53394691421   2.234
53394691422   2.013
53394692311   1.472
53394692312   1.115
53394692321   1.597
53394692322   1.801
53394692411   1.876
53394692412   1.644
53394692421   1.087
53394692422   0.925
53394693311   1.455
53394693312   1.940
53394693321   1.809
53394693322   1.009
53394693411   0.968
53394599244   1.116
53394690133   1.353
53394690134   1.262
53394690143   1.405
53394690144   1.226
53394690233   2.035
53394690234   2.170
53394690243   2.026
53394690244   1.887
53394691133   1.662
53394691134   1.844
53394691143   2.268
53394691144   2.150
53394691233   2.687
53394691234   2.453
53394691243   2.134
53394691244   2.054
53394692133   1.920
53394692134   1.742
53394692143   1.806
53394692144   1.797
53394692233   1.878
53394692234   1.607
53394692243   1.305
53394692244   1.163
53394693133   1.330
53394693134   1.716
53394693143   1.829
53394693144   1.351
53394693233   1.311
53394690131   0.479
53394690132   0.821
53394690141   0.726
53394690142   0.557
53394690231   1.113
53394690232   1.765
53394690241   1.767
53394690242   1.664
53394691131   1.713
53394691132   1.916
53394691141   2.062
53394691142   1.944
53394691231   2.568
53394691232   2.313
53394691241   1.921
53394691242   1.989
53394692131   2.042
53394692132   1.768
53394692141   1.653
53394692142   1.696
53394692231   1.601
53394692232   1.455
53394692241   1.307
53394692242   1.199
53394693131   1.395
53394693132   1.747
53394693141   1.295
53394690123   0.309
53394690124   0.158
53394690213   0.201
53394690214   0.783
53394690223   1.165
53394690224   0.983
53394691113   1.078
53394691114   1.471
53394691123   1.600
53394691124   1.278
53394691213   1.486
53394691214   1.638
53394691223   1.596
53394691224   1.875
53394692113   1.888
53394692114   1.510
53394692123   1.413
53394692124   1.208
53394692213   0.915
53394692214   0.869
53394692223   1.093
53394692224   0.994
53394693113   1.226
53394693114   1.259
53394690122   0.012
53394690222   0.263
53394691111   0.504
53394691112   0.868
53394691121   0.878
53394691122   0.258
53394691211   0.277
53394691212   0.554
53394691221   0.906
53394691222   1.374
53394692111   1.375
53394692112   1.169
53394692121   1.061
53394692122   0.809
53394692211   0.499
53394692212   0.241
53394692221   0.382
53394692222   0.309
53394693111   0.688
53394693112   0.689
53394693121   0.026
53394681343   0.096
53394681344   0.116
53394681433   0.030
53394681434   0.167
53394681443   0.449
53394681444   0.998
53394682333   1.226
53394682334   1.314
53394682343   1.022
53394682344   0.636
53394682433   0.440
53394682434   0.194
53394682443   0.019
53394683334   0.469
53394681442   0.419
53394682331   0.759
53394682332   1.294
53394682341   0.862
53394682342   0.578
53394682431   0.336
53394682432   0.028
53394682313   0.331
53394682314   1.071
53394682323   0.902
53394682324   0.619
53394682413   0.238
53394682312   0.463
53394682321   1.031
53394682322   0.664
53394682411   0.146
53394682143   0.580
53394682144   0.579
53394682233   0.152
53394682141   0.230
53394682142   0.449
53394682231   0.046
53394682123   0.018
53394682124   0.223
